Di el nombre de una princesa Disney,0004,Blancanieves/Blanca,20,Cenicienta,18,Ana/Frozen/Frousen/Frouzen/Frosen/Frocen/An,18,Bella/Bella durmiente/La bella durmiente/Durmiente/Bella y la bestia/La bella y la bestia/Vella durmiente/Bella y bestia/La vella durmiente,18,Rapuncel,15,Ariel,11,Elsa/Els,0,Aurora,0,Mulan,0,Jasmín/Yasmin/Jazmin/Jasmine/Yasmine/Llasmin,0,Sirenita/La sirenita,0,Pocahontas/Pocajontas/Pocagontas,0,Tiana,0,Merida,0,Moana/Mohana,0,Sofía,0,Diana,0,Minnie/Mini/Minie,0,Alicia,0,Olaf,0,Campanilla,0,Raya,0
Di un instrumento musical,0060,Guitarra/Bajo/Contrabajo/Guitarra electrica/Banjo,26,Flauta/Flauta travesera/Faluta/Flauta trabesera/Travesera,21,Violín,15,Trompeta,14,Tambor,12,Piano/Organo,12,Clarinete,0,Batería,0,Saxofón/Saxo/Saxsofon/Xaxofon/Sacsofon/Sasofon/Xasofon/Sacofon,0,Arpa,0,Violonchelo/Chelo/Biolonchelo/Cello/Violoncelo/Violoncel/Violoncello,0,Trombón/Trompon/Tronbon/Trombo/Trombom/Tronpa/Tromba,0,Xilófono/Silofono/Xilofon,0,Triángulo,0,Ukelele/Uquelele/Ucelele,0,Tuba,0,Acordeón,0,Maracas,0,Platillos/Platos,0,Pandereta/Pandero,0,,,,
Di algo que los millonarios se compren por las risas,0000,Casa/Mansion/Casa/Mansion/Chalet/Chale/Chale,30,Coche/Coches/Limusina/Ferrari/Auto/Ferrari/Limusina,27,Movil/Movil/Telefono/Iphone/Telefono/Mobiles/Iphone/Mobiles,15,Joyas/Oro/Joyas/Anillos/Collares/Jollas/Diamantes/Oro/Collar/Pulseras/Chalet/Anillos/Accesorios/Collares/Jollas/Diamantes/Pendientes/Pulseras/Collar/Accesorios,13,Zapatos/Zapatos/Zapatillas/Zapatillas,8,Barco/Yate/Barco/Yate/Llate/Llate,7,Ropa/Ropa/Pantalones/Vestidos/Pantalones/Camisetas/Camisas/Vestidos,0,Avión/Avion/Aviones/Jet,0,Moto/Moto,0,Piscina/Piscina/Picina,0,Bolsos/Bolsos,0,Reloj/Relojes/Reloj/Relojes/Relog,0,Comida/Comida/Bebida,0,Perro/Animales/Mascotas/Mascotas/Animales/Caballo/Caballos,0,Dinero/Dinero,0,Tele/Tele/Television/Television,0,Isla/Islas/Playa/Playa/Play,0,Gafas/Gafas,0,Ordenador/Ordenadores/Ordenador/Ordenadores,0,Tablet/Tablet,0,,,,
Di algo que te deja medio sopa cuando lo haces,0024,Dormir/Siesta/Descansar,21,Estudiar,18,Deporte/Ejercicio/Nadar/Andar/Saltar/Caminar,18,Comer,16,Jugar,14,Tele/Ver la tele/Ver/Ver tele/Television/Tv/Ver tv,13,Escribir,0,Correr,0,Beber/Vever,0,Leer,0,Deberes/Limpiar/Deveres,0,Movil/Ver el movil,0,Música/Escuchar musica/Escuchar,0,Trabajar/Trabajo,0,Cantar,0,Follar/Sexo/Paja,0,Hablar,0,Cocinar/Cenar,0,Cagar/Caca,0,Fumar,0,,,,
Di algo que hacen desaparecer los magos,0016,Conejo/Paloma/Animales/Pajaro/Gato/Perro/Ranas/Mascotas/Raton/Rata/Aves,47,Objetos/Cosas/Mesa,15,Personas/Gente/Niños/Chica/Mujer/Cuerpo/Ayudante/Publico/Humanos/Ellos,13,Cartas,13,Dinero/Monedas/Billetes,6,Pañuelo/Trapo,6,Ropa/Capa/Tela,0,Gorro/Chistera/Gorra,0,Varita/Barita,0,Flores/Flor,0,Comida/Agua/Bebida,0,Pelotas/Bolas,0,Reloj/Relojes,0,Movil/Moviles,0,Joyas/Anillos,0,Coches,0,Papel/Papeles,0,Cajas,0,Libros,0,Llaves,0,,,,
Di cosas que encontrarías en la playa,0076,Arena,26,Agua,21,Sombrilla/Parasol/Paraguas,17,Toalla,14,Gente/Personas,12,Conchas,10,Mar/Oceano,0,Peces/Pez,0,Piedras,0,Pelota,0,Pala,0,Cangrejo,0,Sol,0,Rocas,0,Algas,0,Corrida,0,Medusa,0,Bañador/Bikini,0,Tiburon/Tiburones,0,Barcos,0,,,,
¿Qué puedes colgar de una pared?,0044,Foto/Cuadro/Poster/Dibujo/Marco/Pintura/Cartel/Retrato/Imagen,62,Mueble/Armario/Perchero/Puerta/Mesa,9,Lámpara/Luz/Luces/Bombilla,8,Tele/Television/Tv/Televisor,8,Ropa/Chaqueta/Abrigo/Toalla,7,Estantería,6,Espejo,0,Reloj,0,Percha/Gancho/Colgador,0,Adorno/Balda/Plato/Decoracion/Medalla/Figura/Diploma,0,Clavo/Tornillo,0,Cortina,0,Planta/Flores/Maceta/Flor,0,Ventana,0,Llaves/Llavero,0,Papel/Carteles/Papeles,0,Calendario,0,Libros,0,Cosas/Objetos,0,Pegatinas,0,,,,
¿Qué suele llevar una mujer en el bolso?,0089,Dinero/Cartera/Monedero/Billetera/Monedas,30,Movil/Telefono,24,Maquillaje/Pintalabios/Mascarilla/Labial/Pintura/Rimel/Neceser/Lavial,21,Llaves,10,Espejo,8,Pañuelos/Papel/Clinex/Clines,7,Compresas/Tampones/Tampon/Tampax/Toallas/Conpresas/Tampas,0,Tarjeta/Dni/Targeta/Carnet,0,Colonia/Perfume,0,Comida/Chicles/Caramelos/Pastillas,0,Agua/Bebida,0,Peine/Cepillo,0,Boli/Lapiz/Boligrafo,0,Ropa/Bragas,0,Toallitas,0,Gafas/Gafas de sol/Gafad,0,Reloj/Relog,0,Fotos,0,Gel,0,Crema,0,,,,
Di un género de película,0184,Comedia/Risa/Humor/Comica/Gracia/Comico/Diversion/Graciosa/Divertida,23,Amor/Romantica/Romance/Romanticismo/Amorosa,19,Terror,19,Acción,15,Miedo/Suspense/Misterio/Intriga/Horror/Suspenso/Angustia,14,Drama/Dramatica/Dramatico,10,Aventura/Thriller/Triller/Thriler,0,Infantil/Dibujos/Animacion/Animada/Disney/Superheroes/Animado/Niños/Heroes,0,Ciencia Ficción/Ciencia/Ficion/Ciencia ficion,0,Fantasía/Fantastica,0,Triste/Tristeza,0,Mujer/Femenino/Chica,0,Anime,0,Policiaca/Belica/Policia,0,Musical/Teatro,0,Familiar/Alegria/Familia,0,Sexo/Porno,0,Tragedia,0,Masculino,0,Novela,0,,,,
Di una verdura verde,0051,Lechuga,28,Brócoli,18,Pimiento/Pimiento verde,16,Pepino,14,Coliflor/Colifror/Colifrol,12,Calabacín/Calabaza,12,Pera,0,Espinaca,0,Judías/Judias verdes/Judia verde,0,Acelga/Azelga,0,Aguacate,0,Espárrago,0,Apio,0,Pepinillo,0,Alcachofa,0,Tomate,0,Puerro,0,Repollo/Col,0,Perejil/Peregil,0,Lima,0,,,,
Nombra un mago famoso,0067,Harry Potter/Harry/Potter/Harri,41,Mago Pop/Pop,16,Mago De Oz/Oz/Mago/El mago de oz/El mago/Hoz,12,Hermione/Hermione granger,11,Merlin,11,Ron/Ron weasly/Ron weasley,9,Voldermort/Voldemor/Boldemor/Boldemort,0,Tamariz/Dumbeldore/Dumbeldor/Dambeldor/Dumbledor,0,Draco/Draco malfoy/Malfoy,0,Copperfield/Coperfil/David/Coperfield/David coperfil/Coperfiel,0,Snape,0,Gandalf,0,Dumbledore,0,Harry Houdini/Dynamo/Hodini,0,Nose,0,Dinamo/Dai,0,Dai Vernon,0,Gargamel,0,Aladin,0,Vernon,0,,,,
Di cosas que coleccionan los fans de sus cantantes favoritos,0033,Discos/Canciones/Cd/Album/Musica/Cancion/Albumes/Albunes/Albun/Vinilos,25,Fotos,20,Ropa/Camisetas/Zapatos/Pañuelos/Gorro/Zapatillas,20,Posters/Cuadros/Cromos/Dibujos/Carteles/Cartel,17,Firmas/Autografos,13,Pelo,5,Videos/Peliculas,0,Libros,0,Objetos/Cosas/Accesorios/Recuerdos,0,Cartas,0,Entradas,0,Gorras,0,Gafas,0,Figuras,0,Pulseras,0,Colonia,0,Revistas,0,Muñecos/Peluches,0,Uñas,0,Micrófono,0,,,,
Di una cosa que vuele,0095,Avión/Helicoptero/Avioneta/Avion de papel/Jet/Avestruz/Aeroplano,44,Pájaro/Ave/Paloma/Aguila/Gaviota/Pato/Agila/Loro/Gallina/Gabiota/Cigueña/Buho/Alcon,34,Insecto/Mariposa/Mosca/Abeja/Mosquito/Bicho/Avispa/Mariquita/Libelula,8,Globo,6,Cometa,5,Papel/Hoja,3,Dron,0,Cohete/Coete/Nave espacial,0,Nube/Nuves,0,Superman/Superheroe,0,Paracaidas/Parapente,0,Aire/Viento,0,Alas/Ala delta,0,Animal/Animales/Pez/Perro,0,Boomerang/Bumeran,0,Muercielago,0,Pluma,0,Estrella,0,Ovni,0,Hada,0,,,,
Di un animal que salga en El Rey León,0086,León/Simba/Mufasa/Rey leon/Nala/Rey/Scar/El rey leon,43,Jirafa,14,Hiena/Llena/Yena,12,Mono,11,Pájaro/Ave,10,Elefante,10,Jabalí/Pumba,0,Tigre,0,Cebra/Zebra,0,Suricato/Timon/Suricata,0,Hipopotamo/Ipopotamo,0,Puma,0,Pantera,0,Rinoceronte,0,Cocodrilo,0,Leopardo,0,Búfalo,0,Bicho/Insecto,0,Gacela,0,Aguila,0,,,,
Di algo que esté afilado,0052,Cuchillo/Navaja/Espada/Cuter/Punzon/Catana/Puñal/Katana/Sable/Bisturi/Daga/Cutter,63,Tijeras,11,Aguja/Alfiler/Ajuga,10,Pincho/Punta/Pico/Palillo/Chincheta,6,Lápiz,6,Hacha,4,Papel/Hoja/Folio/Oja,0,Sierra,0,Cristal/Vidrio,0,Uñas/Garras,0,Lanza/Flecha,0,Palo,0,Dientes/Colmillo,0,Machete,0,Sacapuntas/Afilador,0,Metal,0,Hierro,0,Madera,0,Lima,0,Plástico,0,,,,
Di algo que haría enfadar a tu pareja si lo hicieras de forma constante,0021,Infiel/Cuernos/Engañar/Ser infiel/Infidelidad/Engañarle/Engañarla/Ponerle los cuernos/Poner los cuernos/Dejarla/Poner cuernos/Engaño/Irse,31,Gritar/Pelear/Discutir,16,Comer,15,Salir/Fiesta/Amigos/Quedar/Salir de fiesta,14,Dormir,12,Fumar,12,Beber,0,Jugar,0,Pegar/Pegarle,0,Movil/Ver el movil/Llamar/Chatear,0,Besar/Beso/Amor,0,Hablar,0,Follar/Sexo,0,Cantar,0,Bailar,0,Molestar,0,Leer,0,Insultar,0,Roncar,0,Pedos,0,,,,
Di un personaje de la saga de Harry Potter,0007,Harry Potter/Harry/Potter/Poter,35,Hermione/Hernione/Emma/Hermonie/Chica,24,Ron/Rom/Rod/Rob,14,Voldemort/Lord,12,Draco/Malfoy/Draco malfoy/Malfoi,7,Dumbledore/Dumbeldore/Dumbeldor/Dambeldor/Dumbledor/Albus/Profesor/Dambeldore/Danbeldor/Danveldor,8,Snape/Snake/Severus,0,Luna,0,Mago/El mago,0,Hagrid/Hagri/Hagrit,0,Gandalf/Gandal,0,Ginny/Gini,0,Dobby/Doby,0,Sirus,0,Fred,0,George,0,Neville,0,Grifindor,0,Cedric,0,Peter,0,,,,
Di algo en lo que te puedas sentar,0092,Silla/Banco/Taburete/Butaca/Asiento/Puf/Mecedora/Puff/Pupitre/Siya,40,Sofa/Sillon,28,Cama,12,Mesa,10,Suelo,7,Coche/Carro/Taxi,3,Hamaca/Amaca/Hamaca,0,Avión,0,Moto,0,Autobus/Bus/Camion,0,Cojín/Cogin,0,Escalera,0,Bici/Bicicleta,0,Bater/Vater/Baño/Retrete,0,Mueble/Armario,0,Tren,0,Colchón/Colchoneta,0,Piedra/Roca,0,Banqueta/Acera,0,Tumbona,0,,,,
Di algo que se note a la legua que es falso en una película cursi,0019,Amor/Romance/Cariño,29,Beso/Besar,28,Bebida,12,Drama/Llorar/Tristeza/Lagrimas/Gritos/Llanto,11,Sangre/Heridas/Caidas,10,Muerte,10,Sexo/Follar,0,Ropa,0,Risa,0,Comida/Comer,0,Hablar/Cantar,0,Dormir,0,Beber,0,Fantasma,0,Casa,0,Coche,0,Amistad,0,Dinero,0,Matar,0,Abrazar,0,,,,
Di una mascota,0061,Gato,26,Perro,25,Pájaro/Loro/Periquito/Canario/Ave/Paloma,17,Hamster/Raton/Rata,14,Conejo,10,Pez/Peces/Pes/Pex,8,Tortuga,0,Caballo/Coballa/Cobaya/Poni/Cavallo/Pony/Covalla/Caballi,0,Serpiente/Reptil/Culebra,0,León,0,Cerdo,0,Mono,0,Gallina/Gallo/Pollito,0,Araña/Tarantula,0,Hurón,0,Lagarto,0,Iguana/Lagartija/Higuana,0,Tigre,0,Vaca/Baca,0,Rana/Sapo,0,,,,
Di algo a lo que se enfrenten los caballeros en los cuentos,0012,Animales/Dragon/Animal/Serpiente/Lobo/Leon/Dinosaurio/Bestia/Perro/Oso/Leones/Cavallo/Tigre/Pajaro/Toro/Adas/Gato,32,Malos/Villanos/Enemigos/Castillo,19,Monstruos/Mountros,16,Caballeros,13,Rey/Principe/Reina/Reino/Rei,11,Bruja,9,Personas/Gente/Hombre,0,Ogro/Malvados,0,Espada,0,Guerra/Batalla/Lucha/Gerra,0,Peleas,0,Amor,0,Gigantes,0,Soldados/Ejercito,0,Ladrones/Ladron,0,Fantasmas,0,Piratas,0,Fuego,0,Demonio,0,Magia,0,,,,
¿Qué hay en las casas encantadas?,0074,Fantasmas/Espiritus/Demonios/Sombras,29,Brujas,22,Arañas/Telarañas/Telas de araña,15,Animales/Gatos/Bichos/Murcielagos/Ratas/Dragon/Animal/Serpientes/Lobos/Dragones/Perro/Pajaros/Insectos,14,Monstruos,10,Magia/Magos/Pociones/Hechizos/Pocimas/Echizos/Pocion,10,Esqueletos/Muertos/Muerte,0,Gente/Personas/Hombre,0,Miedo/Terror/Sustos,0,Vampiros,0,Zombies/Zombis,0,Polvo/Suciedad,0,Sangre,0,Ruido,0,Libros,0,Espejos,0,Oscuridad,0,Puertas,0,Momias,0,Muebles,0,,,,
Di cosas que vienen de dos en dos,0075,Ojos,23,Zapatos/Zapatillas/Chanclas/Botas/Tenis,21,Manos,19,Pies,16,Calcetines/Medias,12,Piernas,9,Orejas,0,Guantes,0,Brazos,0,Gemelos/Mellizos,0,Gafas/Lentillas,0,Pendientes,0,Pareja,0,Tetas/Pechos,0,Par/Pares,0,Cejas,0,Manoplas,0,Rodillas,0,Mangas,0,Pilas,0,,,,
Di una marca de coches,0083,Ferrari,23,Mercedes,19,Audi,17,Bmw/Bmv/Bwm/Vmw,16,Seat,14,Ford,11,Renault/Renol/Renold,0,Citroen,0,Toyota,0,Lamborgini/Lambo/Lamborghini/Lamborllini/Lamborguini,0,Peugeot/Peugot/Peuyot/Peujot,0,Opel,0,Porche/Porch/Porsche/Porshe,0,Fiat,0,Kia,0,Nissan/Nisan,0,Leon/Lion,0,Golf,0,Volvo,0,Dacia,0,,,,
Di algo que sube y baja,0093,Ascensor,41,Escaleras,21,Avión/Avioneta,13,Helicóptero,11,Columpio,7,Pájaro,7,Globo,0,Balancín,0,Pelota/Balon,0,Persona/Gente,0,Yoyo,0,Cometa,0,Noria,0,Trampolín,0,Montaña Rusa,0,Sol,0,Nubes,0,Aire,0,Atracción,0,Sube Y Baja,0,,,,
Di algo que se mueva muy despacio,0094,Tortuga,37,Caracol,35,Babosa,8,Gusano/Lombriz,7,Anciano/Abuelo/Viejo/Abuela/Anciana,7,Hormiga,6,Perezoso/Oso,0,Serpiente,0,Bebé,0,Tiempo/Reloj/Hora,0,Bicho/Insecto/Escarabajo/Mosca,0,Koala/Coala,0,Persona,0,Bici/Bicicleta,0,Sol,0,Nubes,0,Araña,0,Tierra,0,Ascensor,0,Barco,0,,,,
Di algo que te ofrezcan durante los vuelos,0096,Bebida/Agua/Cafe/Zumo/Vevida/Refresco/Te/Alcohol/Beber/Vino/Postre/Chocolate/Caramelos/Snack/Dulces,35,Comida/Cacahuetes/Patatas/Galletas/Comer/Chuches/Aperitivo/Frutos secos,33,Tele/Pelicula/Peli/Serie/Tablet/Television/Videos/Pantalla,10,Revista/Libro/Periodico/Leer/Prensa,8,Almohada/Cojin/Cojines,8,Manta,6,Baño/Aseo/Ir al baño,0,Música/Auriculares/Audifonos,0,Bolsa,0,Dormir,0,Papel/Toalla,0,Perfume/Colonia,0,Pañuelos/Toallitas/Servilleta,0,Wifi/Internet,0,Juegos,0,Antifaz,0,Cinturón,0,Mascarilla,0,Maleta,0,Comodidad,0,,,,
Di algo que asocies con Superman,0097,Capa,35,Poder/Fuerza/Músculos/Musculos/Fuerte/Poderoso/Superpoder/Superpoderes/Súper poder/Súper poderes/Super poder/Super poderes,22,Superhéroe/Superheroe/Héroe/Heroe/Heroico/Heroicidad,13,Clark Kent/Clark/Kent,11,Lois Lane/Lois/Lane,10,Disfraz/Traje/Mallas/Medias/Gayumbos/Calzoncillos,9,Kryptonita/Krypton/Criptonita,0,Volar,0,La letra S/Letra S/S,0,Lex Luthor/Lex/Luthor,0,Smallville,0,Gafas,0,El Daily Planet/Daily Planet,0,Periodista/Periódico/Periodico,0,Ciudad/Metrópolis/Metropolis,0,DC Comics/DC/DC Cómics/Cómics,0,,,,,,,,,,,,
Di una afición un poco friki,0005,Jugar/Parchis/Juegos/Ajedrez/Cartas/Play/Consola/Gamer/Domino/Juegos de mesa,32,Leer/Estudiar/Libros,27,Comics/Anime/Revistas,22,Peliculas/Peliculas/Videos/Ver la tele/Cine,8,Series,6,Coleccionar/Coleccion/Colecionar,5,Comer,0,Bailar/Baile,0,Ropa/Disfraz,0,Cantar,0,Gafas,0,Dormir,0,Música,0,Tele,0,Dibujar/Dibujos,0,Escribir,0,Poster,0,Cromos,0,Superheroes,0,Correr,0,,,,
¿Dónde pasan los niños la mayor parte del tiempo?,0064,Parque/En el parque/Parke/Campo/Jardin/Parce,28,Colegio/Cole/Escuela/Salon/Clase/Biblioteca/Instituto/En el cole/En el colegio,25,Casa/En casa/Csa/Cas,22,Jugando/Videojuegos/Jugar/Juegos/Deporte/Futbol/Play/Columpios/Consola,13,Calle/Fuera/En la calle,7,Habitación/Cuarto/Durmiendo/Dormir/Abitacion/En la cama,5,Amigos/Con amigos,0,Cocina/Comiendo/Comedor/Comer,0,Movil/Mobil/Telefono,0,Tele/Television/Viendo la tele,0,Cine,0,Playa,0,Abuelos/Abuela,0,Baño,0,Estudiando/Estudiar,0,Patio,0,Piscina,0,Guardería,0,Sofá,0,Tienda,0,,,,
Di algo que asocies con las brujas,0098,Escoba,24,Magia/Brujeria/Bruja/Mago,19,Poción/Pociones/Pocima,16,Gorro/Sombrero,15,Grano/Berruga,13,Gato/Gato negro,13,Hechizo/Echizos/Poderes/Conjuro/Maldicion,0,Nariz,0,Traje/Vestido/Ropa/Disfraz/Ropa negra,0,Maldad/Miedo/Mal/Malvada/Malo/Terror,0,Volar,0,Capa,0,Negro,0,Mala,0,Fea,0,Casa/Casa encantada,0,Poder,0,Araña,0,Olla/Cazo/Cazuela,0,Verde,0,,,,
Di algo que hagas los fines de semana,0014,Salir/Pasear/Paseo/Fuera,21,Jugar/Videojuegos,20,Comer/Restaurante/Comer fuera/Comida,20,Dormir/Descansar/Nada,17,Cine/Peli/Peliculas/Ver pelis/Ir al cine/Ver peliculas,14,Estudiar,8,Ver La Tele/Tele/Ver tele/Series/Tv/Television/Ver tv,0,Beber/Bar,0,Amigos/Quedar/Quedar con amigos/Salir con amigos,0,Deporte/Correr/Caminar/Futbol/Nadar/Ejercicio,0,Leer,0,Bailar/Discoteca,0,Comprar/Centro comercial/Compras,0,Deberes/Limpiar/Tarea,0,Playa/Ir a la playa,0,Parque/Ir al parque,0,Viajar/Viaje/Vacaciones,0,Casa/Estar en casa,0,Cantar,0,Familia,0,,,,
Di algo que haga mucho ruido,0008,Coche/Camion/Autobus/Bus,26,Música/Radio/Discoteca/Concierto,22,Moto,21,Avión,13,Tambor/Instrumento/Guitarra/Flauta,10,Gritar/Grito,8,Altavoz/Bocina,0,Tele/Television,0,Niños/Bebe,0,Tren,0,Perro/Animal/Gato/Animales,0,Movil/Telefono,0,Gente/Persona,0,Taladro,0,Helicóptero/Elicoptero,0,Obras,0,Trompeta,0,Fiesta,0,Tractor,0,Cantar,0,,,,
¿Qué haces para pasar el rato en una fiesta en la que no conoces a nadie?,0018,Beber/Vever/Tomar/Alcohol,25,Bailar,24,Comer,16,Cantar/Musica/Escuchar/Escuchar musica,13,Hablar,13,Conocer/Ligar/Hacer amigos/Conocer gente/Socializar/Saludar/Conocer a gente/Acer amigos,9,Jugar,0,Movil/Telefono/Chatear/Ver el movil/Mirar el movil/Estar con el movil/Mensajes,0,Fumar,0,Irme/Irte/Irse,0,Sentarse/Sentarme/Sentar/Sentarte,0,Mirar,0,Leer,0,Tele/Ver la tele,0,Llamar,0,Follar/Sexo,0,Disfrutar/Divertirse/Divertirme,0,Nada,0,Pasear,0,Sonreir,0,,,,
